"Time (ms)","Recording (a.u.)"
9.956627145E1,4.536374658E-2
9.958710557E1,3.991267830E-2
9.960793969E1,3.462690115E-2
9.962877382E1,3.453473747E-2
9.964960794E1,3.986450657E-2
9.967044206E1,4.666195065E-2
9.969127618E1,5.214678869E-2
9.971211031E1,5.753293633E-2
9.973294443E1,6.198870763E-2
9.975377855E1,6.577672809E-2
9.977461267E1,7.163154334E-2
9.979544680E1,7.940410078E-2
9.981628092E1,8.887905627E-2
9.983711504E1,9.365207702E-2
9.985794916E1,8.876182139E-2
9.987878329E1,8.275994658E-2
9.989961741E1,8.178730309E-2
9.992045153E1,8.479516208E-2
9.994128565E1,8.677147329E-2
9.996211978E1,8.239684999E-2
9.998295390E1,7.567308098E-2
1.000037880E2,7.186537236E-2
1.000246221E2,7.071155310E-2
1.000454563E2,7.019545883E-2
1.000662904E2,6.861426681E-2
1.000871245E2,6.760147214E-2
1.001079586E2,6.898970157E-2
1.001287928E2,7.172281295E-2
1.001496269E2,7.411189377E-2
1.001704610E2,7.261685282E-2
1.001912951E2,6.718293577E-2
1.002121292E2,6.188847125E-2
1.002329634E2,5.733016133E-2
1.002537975E2,5.372517556E-2
1.002746316E2,4.972267896E-2
1.002954657E2,4.492489994E-2
1.003162999E2,4.286837578E-2
1.003371340E2,4.169550166E-2
1.003579681E2,3.945009038E-2
1.003788022E2,3.923635930E-2
1.003996363E2,4.299270362E-2
1.004204705E2,4.872788489E-2
1.004413046E2,5.051541701E-2
1.004621387E2,4.771445692E-2
1.004829728E2,4.707181826E-2
1.005038070E2,4.884925485E-2
1.005246411E2,4.990711063E-2
1.005454752E2,5.212488770E-2
1.005663093E2,5.384768546E-2
1.005871435E2,5.264901370E-2
1.006079776E2,4.971730709E-2
1.006288117E2,4.724095389E-2
1.006496458E2,4.521441087E-2
1.006704799E2,3.819203377E-2
1.006913141E2,2.547222003E-2
1.007121482E2,1.316671818E-2
1.007329823E2,6.775491871E-3
1.007538164E2,5.888329819E-3
1.007746506E2,5.731910001E-3
1.007954847E2,7.322122809E-3
1.008163188E2,1.321278606E-2
1.008371529E2,2.017634921E-2
1.008579870E2,2.156477235E-2
1.008788212E2,1.540459692E-2
1.008996553E2,7.257168181E-3
1.009204894E2,3.343178192E-3
1.009413235E2,4.926634952E-3
1.009621577E2,7.316119969E-3
1.009829918E2,8.760539815E-3
1.010038259E2,1.026704162E-2
1.010246600E2,1.024787128E-2
1.010454941E2,7.872154936E-3
1.010663283E2,2.648780355E-3
1.010871624E2,-2.486188896E-3
1.011079965E2,-4.468721338E-3
1.011288306E2,-3.551206784E-3
1.011496648E2,-1.013278379E-4
1.011704989E2,6.222355645E-3
1.011913330E2,1.725308225E-2
1.012121671E2,3.004091606E-2
1.012330013E2,3.974689171E-2
1.012538354E2,4.558020085E-2
1.012746695E2,5.038141459E-2
1.012955036E2,6.177949160E-2
1.013163377E2,8.117310703E-2
1.013371719E2,1.000359207E-1
1.013580060E2,1.116256714E-1
1.013788401E2,1.145462692E-1
1.013996742E2,1.134228483E-1
1.014205084E2,1.144490615E-1
1.014413425E2,1.181254238E-1
1.014621766E2,1.212769374E-1
1.014830107E2,1.212667376E-1
1.015038448E2,1.200098544E-1
1.015246790E2,1.233970970E-1
1.015455131E2,1.349931955E-1
1.015663472E2,1.512297690E-1
1.015871813E2,1.640410870E-1
1.016080155E2,1.697474569E-1
1.016288496E2,1.732769012E-1
1.016496837E2,1.803728640E-1
1.016705178E2,1.893683374E-1
1.016913519E2,1.959437132E-1
1.017121861E2,1.991272569E-1
1.017330202E2,2.031053901E-1
1.017538543E2,2.104579508E-1
1.017746884E2,2.161139399E-1
1.017955226E2,2.150064558E-1
1.018163567E2,2.072774172E-1
1.018371908E2,2.000699043E-1
1.018580249E2,1.998955607E-1
1.018788590E2,2.048121691E-1
1.018996932E2,2.126519978E-1
1.019205273E2,2.231338024E-1
1.019413614E2,2.330532372E-1
1.019621955E2,2.380723506E-1
1.019830297E2,2.375705838E-1
1.020038638E2,2.347211242E-1
1.020246979E2,2.329411507E-1
1.020455320E2,2.330546826E-1
1.020663662E2,2.335348129E-1
1.020872003E2,2.322604358E-1
1.021080344E2,2.258348167E-1
1.021288685E2,2.136506140E-1
1.021497026E2,2.008056343E-1
1.021705368E2,1.908704042E-1
1.021913709E2,1.820811331E-1
1.022122050E2,1.712555438E-1
1.022330391E2,1.589266807E-1
1.022538733E2,1.484666467E-1
1.022747074E2,1.401509345E-1
1.022955415E2,1.317164600E-1
1.023163756E2,1.211020499E-1
1.023372097E2,1.089831889E-1
1.023580439E2,9.901814163E-2
1.023788780E2,9.353825450E-2
1.023997121E2,8.902309835E-2
1.024205462E2,7.950654626E-2
1.024413804E2,6.816759706E-2
1.024622145E2,6.087300926E-2
1.024830486E2,5.631501228E-2
1.025038827E2,4.965466261E-2
1.025247168E2,3.784521669E-2
1.025455510E2,2.580238134E-2
1.025663851E2,1.726859063E-2
1.025872192E2,9.230177850E-3
1.026080533E2,4.656160017E-4
1.026288875E2,-1.004804857E-2
1.026497216E2,-2.239948139E-2
1.026705557E2,-3.443232179E-2
1.026913898E2,-4.459600151E-2
1.027122239E2,-5.237065256E-2
1.027330581E2,-6.116779894E-2
1.027538922E2,-7.135069370E-2
1.027747263E2,-7.951562107E-2
1.027955604E2,-8.508822322E-2
1.028163946E2,-8.691848814E-2
1.028372287E2,-8.845726401E-2
1.028580628E2,-9.729424864E-2
1.028788969E2,-1.147636175E-1
1.028997311E2,-1.345668733E-1
1.029205652E2,-1.470763832E-1
1.029413993E2,-1.520763040E-1
1.029622334E2,-1.597575098E-1
1.029830675E2,-1.721469760E-1
1.030039017E2,-1.832768619E-1
1.030247358E2,-1.870744228E-1
1.030455699E2,-1.811856329E-1
1.030664040E2,-1.726359874E-1
1.030872382E2,-1.683584452E-1
1.031080723E2,-1.698799580E-1
1.031289064E2,-1.752828211E-1
1.031497405E2,-1.799055040E-1
1.031705746E2,-1.832458079E-1
1.031914088E2,-1.880632788E-1
1.032122429E2,-1.950884908E-1
1.032330770E2,-1.992499083E-1
1.032539111E2,-1.940541863E-1
1.032747453E2,-1.834363639E-1
1.032955794E2,-1.757468581E-1
1.033164135E2,-1.751099974E-1
1.033372476E2,-1.818800867E-1
1.033580817E2,-1.909251213E-1
1.033789159E2,-1.983825564E-1
1.033997500E2,-2.032173574E-1
1.034205841E2,-2.043397725E-1
1.034414182E2,-2.042761743E-1
1.034622524E2,-2.052506357E-1
1.034830865E2,-2.075504065E-1
1.035039206E2,-2.100952417E-1
1.035247547E2,-2.098838836E-1
1.035455888E2,-2.080195993E-1
1.035664230E2,-2.085705400E-1
1.035872571E2,-2.126710415E-1
1.036080912E2,-2.187548727E-1
1.036289253E2,-2.254080325E-1
1.036497595E2,-2.317209393E-1
1.036705936E2,-2.351722419E-1
1.036914277E2,-2.353874892E-1
1.037122618E2,-2.344512194E-1
1.037330960E2,-2.313608527E-1
1.037539301E2,-2.251018286E-1
1.037747642E2,-2.188532054E-1
1.037955983E2,-2.157623768E-1
1.038164324E2,-2.153495550E-1
1.038372666E2,-2.138190269E-1
1.038581007E2,-2.094085217E-1
1.038789348E2,-2.065700591E-1
1.038997689E2,-2.065678984E-1
1.039206031E2,-2.053533792E-1
1.039414372E2,-2.035714090E-1
1.039622713E2,-2.082695067E-1
1.039831054E2,-2.205275744E-1
1.040039395E2,-2.310549021E-1
1.040247737E2,-2.337459326E-1
1.040456078E2,-2.337133884E-1
1.040664419E2,-2.386096865E-1
1.040872760E2,-2.476190925E-1
1.041081102E2,-2.582243085E-1
1.041289443E2,-2.697760165E-1
1.041497784E2,-2.783733606E-1
1.041706125E2,-2.817977667E-1
1.041914466E2,-2.829802930E-1
1.042122808E2,-2.856798768E-1
1.042331149E2,-2.891857028E-1
1.042539490E2,-2.908605933E-1
1.042747831E2,-2.904388011E-1
1.042956173E2,-2.906121910E-1
1.043164514E2,-2.944037914E-1
1.043372855E2,-3.008535504E-1
1.043581196E2,-3.086628020E-1
1.043789537E2,-3.189328909E-1
1.043997879E2,-3.317109942E-1
1.044206220E2,-3.442599773E-1
1.044414561E2,-3.508546352E-1
1.044622902E2,-3.497329354E-1
1.044831244E2,-3.457223177E-1
1.045039585E2,-3.428666592E-1
1.045247926E2,-3.404849768E-1
1.045456267E2,-3.353666663E-1
1.045664609E2,-3.278286755E-1
1.045872950E2,-3.185978532E-1
1.046081291E2,-3.076974750E-1
1.046289632E2,-2.984385788E-1
1.046497973E2,-2.915087938E-1
1.046706315E2,-2.863143086E-1
1.046914656E2,-2.852126956E-1
1.047122997E2,-2.882407606E-1
1.047331338E2,-2.930761278E-1
1.047539680E2,-2.978940606E-1
1.047748021E2,-3.010159433E-1
1.047956362E2,-2.996715307E-1
1.048164703E2,-2.931058109E-1
1.048373044E2,-2.854165435E-1
1.048581386E2,-2.795988917E-1
1.048789727E2,-2.751928568E-1
1.048998068E2,-2.691543102E-1
1.049206409E2,-2.594434619E-1
1.049414751E2,-2.487241775E-1
1.049623092E2,-2.392977327E-1
1.049831433E2,-2.297812402E-1
1.050039774E2,-2.166375518E-1
1.050248115E2,-1.974187940E-1
1.050456457E2,-1.772121042E-1
1.050664798E2,-1.653100699E-1
1.050873139E2,-1.633864492E-1
1.051081480E2,-1.640742719E-1
1.051289822E2,-1.581689417E-1
1.051498163E2,-1.464454979E-1
1.051706504E2,-1.347841024E-1
1.051914845E2,-1.201634109E-1
1.052123186E2,-1.003212333E-1
1.052331528E2,-7.849766314E-2
1.052539869E2,-5.659028888E-2
1.052748210E2,-3.533277661E-2
1.052956551E2,-1.729616337E-2
1.053164893E2,-5.378979258E-3
1.053373234E2,5.107856821E-3
1.053581575E2,2.015234157E-2
1.053789916E2,3.885832056E-2
1.053998258E2,5.622056127E-2
1.054206599E2,6.583774835E-2
1.054414940E2,6.712177396E-2
1.054623281E2,6.651564687E-2
1.054831622E2,6.899574399E-2
1.055039964E2,7.485496253E-2
1.055248305E2,8.280225098E-2
1.055456646E2,9.083099663E-2
1.055664987E2,9.811028838E-2
1.055873329E2,1.065810546E-1
1.056081670E2,1.186023578E-1
1.056290011E2,1.331854761E-1
1.056498352E2,1.472237110E-1
1.056706693E2,1.584424376E-1
1.056915035E2,1.640215963E-1
1.057123376E2,1.650852263E-1
1.057331717E2,1.669515967E-1
1.057540058E2,1.711585075E-1
1.057748400E2,1.759984940E-1
1.057956741E2,1.810934097E-1
1.058165082E2,1.868766248E-1
1.058373423E2,1.897281557E-1
1.058581764E2,1.839161068E-1
1.058790106E2,1.707157791E-1
1.058998447E2,1.551907659E-1
1.059206788E2,1.405981034E-1
1.059415129E2,1.298541725E-1
1.059623471E2,1.232293323E-1
1.059831812E2,1.187119186E-1
1.060040153E2,1.142677218E-1
1.060248494E2,1.102325022E-1
1.060456835E2,1.101172268E-1
1.060665177E2,1.132897735E-1
1.060873518E2,1.165944487E-1
1.061081859E2,1.192278713E-1
1.061290200E2,1.188826859E-1
1.061498542E2,1.164674386E-1
1.061706883E2,1.159259975E-1
1.061915224E2,1.178907901E-1
1.062123565E2,1.203387380E-1
1.062331907E2,1.213845164E-1
1.062540248E2,1.217889041E-1
1.062748589E2,1.214562804E-1
1.062956930E2,1.185256690E-1
1.063165271E2,1.099766344E-1
1.063373613E2,9.654758871E-2
1.063581954E2,8.519001305E-2
1.063790295E2,7.884008437E-2
1.063998636E2,7.458173484E-2
1.064206978E2,6.832774729E-2
1.064415319E2,6.041041762E-2
1.064623660E2,5.429471284E-2
1.064832001E2,5.011059344E-2
1.065040342E2,4.628513008E-2
1.065248684E2,4.041152075E-2
1.065457025E2,3.024334833E-2
1.065665366E2,1.856621914E-2
1.065873707E2,1.027449127E-2
1.066082049E2,4.879205488E-3
1.066290390E2,-1.851587440E-3
1.066498731E2,-9.912874550E-3
1.066707072E2,-1.554656774E-2
1.066915413E2,-1.943330467E-2
1.067123755E2,-2.647175267E-2
1.067332096E2,-3.726430982E-2
1.067540437E2,-4.719710350E-2
1.067748778E2,-5.384413898E-2
1.067957120E2,-5.723386258E-2
1.068165461E2,-6.079258025E-2
1.068373802E2,-6.774011254E-2
1.068582143E2,-7.293278724E-2
1.068790484E2,-7.298751175E-2
1.068998826E2,-7.204297930E-2
1.069207167E2,-7.241185009E-2
1.069415508E2,-7.188634574E-2
1.069623849E2,-6.878414750E-2
1.069832191E2,-6.524876505E-2
1.070040532E2,-6.491611898E-2
1.070248873E2,-6.751190871E-2
1.070457214E2,-6.937658787E-2
1.070665556E2,-7.074183971E-2
1.070873897E2,-7.416367531E-2
1.071082238E2,-8.123800159E-2
1.071290579E2,-9.177543223E-2
1.071498920E2,-1.003039777E-1
1.071707262E2,-1.025751904E-1
1.071915603E2,-9.931671619E-2
1.072123944E2,-9.212890267E-2
1.072332285E2,-8.235274255E-2
1.072540627E2,-7.153845578E-2
1.072748968E2,-6.304543465E-2
1.072957309E2,-5.853231251E-2
1.073165650E2,-5.622233450E-2
1.073373991E2,-5.417055637E-2
1.073582333E2,-5.119442195E-2
1.073790674E2,-4.809903353E-2
1.073999015E2,-4.639028758E-2
1.074207356E2,-4.816632718E-2
1.074415698E2,-5.482964963E-2
1.074624039E2,-6.375344843E-2
1.074832380E2,-7.339143753E-2
1.075040721E2,-8.145397156E-2
1.075249062E2,-8.263597637E-2
1.075457404E2,-7.793067396E-2
1.075665745E2,-7.289217412E-2
1.075874086E2,-6.864438951E-2
1.076082427E2,-6.272027642E-2
1.076290769E2,-5.507081375E-2
1.076499110E2,-4.831372574E-2
1.076707451E2,-4.467596114E-2
1.076915792E2,-4.294545949E-2
1.077124133E2,-4.030772299E-2
1.077332475E2,-3.817137331E-2
1.077540816E2,-3.783448786E-2
1.077749157E2,-3.834624588E-2
1.077957498E2,-3.912795708E-2
1.078165840E2,-3.931250423E-2
1.078374181E2,-3.976400942E-2
1.078582522E2,-3.955119103E-2
1.078790863E2,-3.759101778E-2
1.078999205E2,-3.629897535E-2
1.079207546E2,-3.854104131E-2
1.079415887E2,-4.760695249E-2
1.079624228E2,-6.119571626E-2
1.079832569E2,-7.256619632E-2
1.080040911E2,-8.037857711E-2
1.080249252E2,-8.570230752E-2
1.080457593E2,-8.832781762E-2
1.080665934E2,-8.904358745E-2
1.080874276E2,-8.972080052E-2
1.081082617E2,-9.245572239E-2
1.081290958E2,-9.787724167E-2
1.081499299E2,-1.055804938E-1
1.081707640E2,-1.140055731E-1
1.081915982E2,-1.183747947E-1
1.082124323E2,-1.165101677E-1
1.082332664E2,-1.127795428E-1
1.082541005E2,-1.097430363E-1
1.082749347E2,-1.050341278E-1
1.082957688E2,-9.848605096E-2
1.083166029E2,-9.296338260E-2
1.083374370E2,-8.973784745E-2
1.083582711E2,-8.795008808E-2
1.083791053E2,-8.421818912E-2
1.083999394E2,-7.740195096E-2
1.084207735E2,-7.038219273E-2
1.084416076E2,-6.192183495E-2
1.084624418E2,-4.868002981E-2
1.084832759E2,-3.086974472E-2
1.085041100E2,-1.486566663E-2
1.085249441E2,-7.125999779E-3
1.085457782E2,-4.679542966E-3
1.085666124E2,-1.927647972E-3
1.085874465E2,2.325666836E-3
1.086082806E2,6.244258955E-3
1.086291147E2,1.053632610E-2
1.086499489E2,1.781062037E-2
1.086707830E2,2.530852333E-2
1.086916171E2,3.093794361E-2
1.087124512E2,3.705807030E-2
1.087332854E2,4.584993422E-2
1.087541195E2,5.776982009E-2
1.087749536E2,6.991381943E-2
1.087957877E2,8.011197299E-2
1.088166218E2,8.792569488E-2
1.088374560E2,9.490171075E-2
1.088582901E2,1.026427448E-1
1.088791242E2,1.094056889E-1
1.088999583E2,1.134858504E-1
1.089207925E2,1.132257506E-1
1.089416266E2,1.090057194E-1
1.089624607E2,1.043722928E-1
1.089832948E2,1.020417884E-1
1.090041289E2,1.019119397E-1
1.090249631E2,1.030803323E-1
1.090457972E2,1.065670848E-1
1.090666313E2,1.153468713E-1
1.090874654E2,1.300939322E-1
1.091082996E2,1.469879448E-1
1.091291337E2,1.628794372E-1
1.091499678E2,1.776824445E-1
1.091708019E2,1.920046806E-1
1.091916360E2,2.054061890E-1
1.092124702E2,2.161174119E-1
1.092333043E2,2.226333171E-1
1.092541384E2,2.243657708E-1
1.092749725E2,2.236445248E-1
1.092958067E2,2.246915102E-1
1.093166408E2,2.276728451E-1
1.093374749E2,2.294185162E-1
1.093583090E2,2.290582955E-1
1.093791431E2,2.302283943E-1
1.093999773E2,2.352661937E-1
1.094208114E2,2.411600947E-1
1.094416455E2,2.456607223E-1
1.094624796E2,2.494949847E-1
1.094833138E2,2.539278269E-1
1.095041479E2,2.607247829E-1
1.095249820E2,2.694952190E-1
1.095458161E2,2.781527042E-1
1.095666503E2,2.832556665E-1
1.095874844E2,2.821241617E-1
1.096083185E2,2.761985064E-1
1.096291526E2,2.713676691E-1
1.096499867E2,2.710815370E-1
1.096708209E2,2.709979713E-1
1.096916550E2,2.685795426E-1
1.097124891E2,2.648966312E-1
1.097333232E2,2.626318038E-1
1.097541574E2,2.629059553E-1
1.097749915E2,2.617658973E-1
1.097958256E2,2.566984296E-1
1.098166597E2,2.494545877E-1
1.098374938E2,2.444496453E-1
1.098583280E2,2.434166223E-1
1.098791621E2,2.423789352E-1
1.098999962E2,2.358119041E-1
1.099208303E2,2.249945998E-1
1.099416645E2,2.160801589E-1
1.099624986E2,2.101691067E-1
1.099833327E2,2.055065334E-1
1.100041668E2,1.994728893E-1
1.100250009E2,1.926059574E-1
1.100458351E2,1.895209104E-1
1.100666692E2,1.893230230E-1
1.100875033E2,1.881151497E-1
1.101083374E2,1.845987141E-1
1.101291716E2,1.802051365E-1
1.101500057E2,1.777706444E-1
1.101708398E2,1.785690039E-1
1.101916739E2,1.791806370E-1
1.102125080E2,1.754752696E-1
1.102333422E2,1.694566011E-1
1.102541763E2,1.648139358E-1
1.102750104E2,1.645129025E-1
1.102958445E2,1.676705331E-1
1.103166787E2,1.694132090E-1
1.103375128E2,1.657264680E-1
1.103583469E2,1.561477482E-1
1.103791810E2,1.473986804E-1
1.104000152E2,1.438092738E-1
1.104208493E2,1.429340392E-1
1.104416834E2,1.446754336E-1
1.104625175E2,1.493244767E-1
1.104833516E2,1.527056545E-1
1.105041858E2,1.511057019E-1
1.105250199E2,1.478262097E-1
1.105458540E2,1.483895779E-1
1.105666881E2,1.519191861E-1
1.105875223E2,1.523241699E-1
1.106083564E2,1.453896314E-1
1.106291905E2,1.336788088E-1
1.106500246E2,1.209812686E-1
1.106708587E2,1.087077260E-1
1.106916929E2,9.941563010E-2
1.107125270E2,9.300160408E-2
1.107333611E2,8.710860461E-2
1.107541952E2,8.014008403E-2
1.107750294E2,7.184373587E-2
1.107958635E2,6.582570821E-2
1.108166976E2,6.285409629E-2
1.108375317E2,6.176891923E-2
1.108583658E2,6.166409701E-2
1.108792000E2,5.810165778E-2
1.109000341E2,5.384494737E-2
1.109208682E2,5.647743493E-2
1.109417023E2,6.467355788E-2
1.109625365E2,7.063257694E-2
1.109833706E2,6.872881949E-2
1.110042047E2,5.991390347E-2
1.110250388E2,4.890237749E-2
1.110458729E2,4.043287411E-2
1.110667071E2,3.575092554E-2
1.110875412E2,3.054152429E-2
1.111083753E2,2.182697691E-2
1.111292094E2,1.204850059E-2
1.111500436E2,3.134111874E-3
1.111708777E2,-6.202064455E-3
1.111917118E2,-1.845474541E-2
1.112125459E2,-3.302290663E-2
1.112333801E2,-4.405071959E-2
1.112542142E2,-4.737745225E-2
1.112750483E2,-4.578952491E-2
1.112958824E2,-4.490971565E-2
1.113167165E2,-4.759564996E-2
1.113375507E2,-5.398397148E-2
1.113583848E2,-6.347616017E-2
1.113792189E2,-7.382012904E-2
1.114000530E2,-8.408089727E-2
1.114208872E2,-9.483991563E-2
1.114417213E2,-1.034915000E-1
1.114625554E2,-1.073897183E-1
1.114833895E2,-1.068477333E-1
1.115042236E2,-1.057933792E-1
1.115250578E2,-1.079317853E-1
1.115458919E2,-1.101702452E-1
1.115667260E2,-1.068447307E-1
1.115875601E2,-9.797149897E-2
1.116083943E2,-8.818157017E-2
1.116292284E2,-7.942470908E-2
1.116500625E2,-7.146321237E-2
1.116708966E2,-6.436891854E-2
1.116917307E2,-5.889984965E-2
1.117125649E2,-5.673741922E-2
1.117333990E2,-5.762883648E-2
1.117542331E2,-5.808360875E-2
1.117750672E2,-5.350267142E-2
1.117959014E2,-4.494338483E-2
1.118167355E2,-3.832875937E-2
1.118375696E2,-3.559419885E-2
1.118584037E2,-4.039078951E-2
1.118792378E2,-5.384734645E-2
1.119000720E2,-6.659290195E-2
1.119209061E2,-7.196649164E-2
1.119417402E2,-7.074107230E-2
1.119625743E2,-6.790012121E-2
1.119834085E2,-6.634588540E-2
1.120042426E2,-6.459816545E-2
1.120250767E2,-6.251028180E-2
1.120459108E2,-6.142010540E-2
1.120667450E2,-6.178405881E-2
1.120875791E2,-5.984266475E-2
1.121084132E2,-5.535895750E-2
1.121292473E2,-5.536597595E-2
1.121500814E2,-5.941008776E-2
1.121709156E2,-5.985762179E-2
1.121917497E2,-5.395275354E-2
1.122125838E2,-4.585522413E-2
1.122334179E2,-3.980325907E-2
1.122542521E2,-3.238790482E-2
1.122750862E2,-2.354964614E-2
1.122959203E2,-1.772602275E-2
1.123167544E2,-1.320684981E-2
1.123375885E2,-8.740017191E-3
1.123584227E2,-3.158761188E-3
1.123792568E2,2.287307987E-3
1.124000909E2,5.194772501E-3
1.124209250E2,1.144353300E-2
1.124417592E2,2.448562346E-2
1.124625933E2,3.974832967E-2
1.124834274E2,4.962654412E-2
1.125042615E2,5.051885918E-2
1.125250956E2,4.859670997E-2
1.125459298E2,5.053870380E-2
1.125667639E2,5.553033203E-2
1.125875980E2,5.960229784E-2
1.126084321E2,6.175382808E-2
1.126292663E2,6.314633787E-2
1.126501004E2,6.602171063E-2
1.126709345E2,6.980857998E-2
1.126917686E2,7.024580985E-2
1.127126028E2,6.665091217E-2
1.127334369E2,6.033652276E-2
1.127542710E2,5.390511453E-2
1.127751051E2,5.015691742E-2
1.127959392E2,4.984302074E-2
1.128167734E2,5.354883522E-2
1.128376075E2,5.825889111E-2
1.128584416E2,6.183122098E-2
1.128792757E2,6.462823600E-2
1.129001099E2,6.509695947E-2
1.129209440E2,6.262122840E-2
1.129417781E2,5.912727863E-2
1.129626122E2,5.861713365E-2
1.129834463E2,6.200862303E-2
1.130042805E2,6.510829180E-2
1.130251146E2,6.465660781E-2
1.130459487E2,6.155235693E-2
1.130667828E2,5.776132643E-2
1.130876170E2,5.344286188E-2
1.131084511E2,4.951770231E-2
1.131292852E2,4.677099735E-2
1.131501193E2,4.891211540E-2
1.131709534E2,5.849441513E-2
1.131917876E2,7.014259696E-2
1.132126217E2,7.768297940E-2
1.132334558E2,7.826340199E-2
1.132542899E2,7.624527067E-2
1.132751241E2,7.693057507E-2
1.132959582E2,7.796300948E-2
1.133167923E2,7.679691166E-2
1.133376264E2,7.470766455E-2
1.133584605E2,7.318838686E-2
1.133792947E2,7.120576501E-2
1.134001288E2,6.774168462E-2
1.134209629E2,6.168531999E-2
1.134417970E2,5.151566863E-2
1.134626312E2,4.189737141E-2
1.134834653E2,3.665139526E-2
1.135042994E2,3.323793039E-2
1.135251335E2,2.953977510E-2
1.135459677E2,2.616297081E-2
1.135668018E2,2.269327641E-2
1.135876359E2,1.724076271E-2
1.136084700E2,1.194518618E-2
1.136293041E2,9.210702032E-3
1.136501383E2,7.345341146E-3
1.136709724E2,4.643223714E-3
1.136918065E2,1.851809793E-3
1.137126406E2,3.392729908E-3
1.137334748E2,1.190812234E-2
1.137543089E2,2.425145358E-2
1.137751430E2,3.658643365E-2
1.137959771E2,4.382760823E-2
1.138168112E2,4.360146075E-2
1.138376454E2,4.046065733E-2
1.138584795E2,3.941578418E-2
1.138793136E2,4.069396108E-2
1.139001477E2,3.864547983E-2
1.139209819E2,3.321123496E-2
1.139418160E2,3.036472015E-2
1.139626501E2,2.933313325E-2
1.139834842E2,2.758531645E-2
1.140043183E2,2.558562160E-2
1.140251525E2,2.496010251E-2
1.140459866E2,2.562086284E-2
1.140668207E2,2.498182096E-2
1.140876548E2,2.383556589E-2
1.141084890E2,2.357673459E-2
1.141293231E2,2.021874860E-2
1.141501572E2,9.011352435E-3
1.141709913E2,-6.630759221E-3
1.141918254E2,-1.588634402E-2
1.142126596E2,-1.599119790E-2
1.142334937E2,-1.411579363E-2
1.142543278E2,-1.556342654E-2
1.142751619E2,-1.883699745E-2
1.142959961E2,-1.996894553E-2
1.143168302E2,-2.157273144E-2
1.143376643E2,-2.771963738E-2
1.143584984E2,-3.778480738E-2
1.143793326E2,-4.600268602E-2
1.144001667E2,-4.405255988E-2
1.144210008E2,-3.539009020E-2
1.144418349E2,-2.943897247E-2
1.144626690E2,-2.831361815E-2
1.144835032E2,-3.206038475E-2
1.145043373E2,-3.790798411E-2
1.145251714E2,-4.163264856E-2
1.145460055E2,-4.213266820E-2
1.145668397E2,-4.101312906E-2
1.145876738E2,-4.269839078E-2
1.146085079E2,-4.565419257E-2
1.146293420E2,-4.494211823E-2
1.146501761E2,-4.259379953E-2
1.146710103E2,-4.168669134E-2
1.146918444E2,-4.507784545E-2
1.147126785E2,-5.088047311E-2
1.147335126E2,-5.260800570E-2
1.147543468E2,-4.870992526E-2
1.147751809E2,-4.290200770E-2
1.147960150E2,-4.279979691E-2
1.148168491E2,-5.021541938E-2
1.148376832E2,-5.837737769E-2
1.148585174E2,-6.588889658E-2
1.148793515E2,-7.704189420E-2
1.149001856E2,-8.800592273E-2
1.149210197E2,-9.068277478E-2
1.149418539E2,-8.752042800E-2
1.149626880E2,-8.691857755E-2
1.149835221E2,-8.973249793E-2
1.150043562E2,-9.135277569E-2
1.150251903E2,-8.978698403E-2
1.150460245E2,-8.725689352E-2
1.150668586E2,-8.601140976E-2
1.150876927E2,-8.545647562E-2
1.151085268E2,-8.398412913E-2
1.151293610E2,-8.052119613E-2
1.151501951E2,-7.833013684E-2
1.151710292E2,-7.745051384E-2
1.151918633E2,-7.561446726E-2
1.152126975E2,-7.776929438E-2
1.152335316E2,-8.727541566E-2
1.152543657E2,-1.000821069E-1
1.152751998E2,-1.072082147E-1
1.152960339E2,-1.091675758E-1
1.153168681E2,-1.145010442E-1
1.153377022E2,-1.194154024E-1
1.153585363E2,-1.180206388E-1
1.153793704E2,-1.149916053E-1
1.154002046E2,-1.175612435E-1
1.154210387E2,-1.236794144E-1
1.154418728E2,-1.249116063E-1
1.154627069E2,-1.208583266E-1
1.154835410E2,-1.159112453E-1
1.155043752E2,-1.145701557E-1
1.155252093E2,-1.183155626E-1
1.155460434E2,-1.206114292E-1
1.155668775E2,-1.163378134E-1
1.155877117E2,-1.083752960E-1
1.156085458E2,-1.029683203E-1
1.156293799E2,-1.022436172E-1
1.156502140E2,-1.027706414E-1
1.156710481E2,-1.024580151E-1
1.156918823E2,-1.027243212E-1
1.157127164E2,-1.027772576E-1
1.157335505E2,-1.020007879E-1
1.157543846E2,-1.016559750E-1
1.157752188E2,-9.952952713E-2
1.157960529E2,-9.347532690E-2
1.158168870E2,-8.534987271E-2
1.158377211E2,-7.888032496E-2
1.158585552E2,-7.475145161E-2
1.158793894E2,-6.994867325E-2
1.159002235E2,-6.321588904E-2
1.159210576E2,-5.843109265E-2
1.159418917E2,-5.880793929E-2
1.159627259E2,-6.014542282E-2
1.159835600E2,-5.635626987E-2
1.160043941E2,-4.727172107E-2
1.160252282E2,-4.094293714E-2
1.160460624E2,-4.204196110E-2
1.160668965E2,-4.372458160E-2
1.160877306E2,-4.192674160E-2
1.161085647E2,-4.038860276E-2
1.161293988E2,-4.194352031E-2
1.161502330E2,-4.392265528E-2
1.161710671E2,-4.143112525E-2
1.161919012E2,-3.510950506E-2
